product_id,verified_purchase,star_rating,helpful_votes,review_body
B003SO6GMQ,1,2.0,0,1
B003SP4TTM,1,4.0,0,1
B003SRHMNU,1,1.0,5,1
B003SVUWPG,1,1.0,2,1
B003SWZVG0,1,1.0,0,1
B003SZUTVO,1,5.0,1,1
B003TFZ184,2,5.0,1,2
B003TJ9PDC,1,4.0,0,1
B003TJAGAS,2,4.5,1,2
B003TJAGB2,1,5.0,0,1
B003TRVFJG,3,4.0,1,3
B003TRZIGW,1,5.0,0,1
B003TSDICW,1,3.0,3,1
B003TSDMH8,1,5.0,0,1
B003TSTLEG,1,1.0,1,1
B003TXN2XM,1,5.0,2,1
B003U2SWGE,1,4.0,0,1
B003U4F6JI,1,4.0,0,1
B003U6HCGQ,1,5.0,0,1
B003U7F42Y,1,5.0,2,1
B003U7W8SC,8,4.25,1,8
B003UERRRM,1,2.0,0,1
B003UF6NVW,1,3.0,0,1
B003ULP592,2,5.0,0,2
B003ULP59M,1,4.0,0,1
B003UPKYGM,1,5.0,0,1
B003UTUEOU,2,5.0,0,2
B003V1Y1RI,1,5.0,1,1
B003V4TRVU,1,5.0,0,1
B003V5H0P4,1,5.0,0,1
B003V7GF5I,1,5.0,0,1
B003VGXDFY,1,5.0,1,1
B003VKPDVW,1,5.0,2,1
B003VKYL3I,1,2.0,0,1
B003VNKLHA,4,4.25,0,4
B003VNKLHK,1,5.0,2,1
B003VNKLI4,1,1.0,1,1
B003VNKLIE,5,3.0,13,5
B003VS3QH2,2,3.0,2,2
B003VTZKOI,1,5.0,0,1
B003VVUWYO,1,4.0,0,1
B003WIUZ02,1,1.0,0,1
B003WIYNY6,2,4.0,0,2
B003WIZDKY,1,5.0,0,1
B003WKZ4Y2,2,3.5,0,2
B003WOKGZU,1,1.0,0,1
B003WP5OYM,1,5.0,0,1
B003WQWXAY,1,1.0,0,1
B003X3R6TO,2,5.0,0,2
B003X4G55O,1,5.0,0,1
B003XCWR94,1,5.0,1,1
B003XMWF28,1,5.0,0,1
B003XMWF2S,2,5.0,0,2
B003XMWF5A,1,5.0,0,1
B003XMWF8C,1,4.0,0,1
B003XMWF8W,1,4.0,0,1
B003XMWFAK,1,1.0,0,1
B003XMWFBE,5,4.0,2,5
B003XQ1H64,1,5.0,0,1
B003XSEV2O,1,5.0,0,1
B003XTWWYM,1,4.0,0,1
B003Y3BGYE,1,5.0,0,1
B003Y3BH16,1,4.0,3,1
B003Y3BH1G,1,5.0,0,1
B003Y53YR4,1,5.0,0,1
B003Y5B778,1,5.0,2,1
B003Y5B7K0,1,1.0,0,1
B003Y732I8,1,2.0,0,1
B003YC0W86,1,3.0,0,1
B003YDBPXG,1,5.0,0,1
B003YEZMOS,1,5.0,4,1
B003YFITAG,1,5.0,0,1
B003YHQ140,17,4.647058823529412,2,17
B003YI4VIW,4,5.0,0,4
B003YL3EKK,1,4.0,0,1
B003YLLVQE,1,5.0,0,1
B003YVHXAW,1,5.0,0,1
B003YY94CE,1,5.0,1,1
B003Z31MT2,1,5.0,2,1
B003ZA4C8I,1,5.0,0,1
B003ZC8B1K,2,4.0,1,2
B003ZDK1US,1,1.0,0,1
B003ZFPRHS,7,4.428571428571429,0,7
B003ZHL450,1,1.0,2,1
B003ZJT3VA,1,4.0,5,1
B003ZK5O4Y,1,4.0,1,1
B003ZMLH34,7,4.571428571428571,3,7
B003ZMPKFK,1,5.0,0,1
B003ZUXBBC,1,5.0,0,1
B003ZUXQXU,2,4.5,0,2
B003ZUXU4K,1,1.0,1,1
B003ZYE7F2,1,5.0,0,1
B004043N5Q,6,4.166666666666667,0,6
B004044LD4,8,4.125,0,8
B004071ZLC,2,4.5,0,2
B004071ZOY,3,4.333333333333333,1,3
B004075284,1,5.0,0,1
B0040A4CLY,1,5.0,0,1
B0040E9ENQ,1,2.0,1,1
B0040GJ0UG,1,4.0,0,1
B0040GJ0V0,1,5.0,0,1
B0040GJ0VU,3,5.0,0,3
B0040I8CU8,1,5.0,1,1
B0040J1QZA,1,4.0,0,1
B0040MN2EU,1,4.0,1,1
B0040PI2DI,1,4.0,1,1
B0040QWE3G,1,1.0,1,1
B0040R2YT4,1,5.0,0,1
B0040SOPF4,1,5.0,0,1
B0040ZGO1U,1,5.0,0,1
B0040ZOBGA,1,1.0,2,1
B004184QB6,1,5.0,0,1
B0041IYODG,1,5.0,0,1
B0041MWU4C,1,2.0,0,1
B0041Q2V5G,1,4.0,0,1
B0041RRZ1U,2,4.5,2,2
B0041STS50,2,5.0,0,2
B004239YNU,1,5.0,0,1
B00423GXAW,1,5.0,0,1
B00428T430,1,5.0,2,1
B0042D69UQ,2,4.5,10,2
B0042D69V0,6,4.666666666666667,1,6
B0042D69WO,1,5.0,0,1
B0042D69WY,5,5.0,0,5
B0042D69X8,1,5.0,79,1
B0042D69Y2,1,4.0,1,1
B0042D69YM,1,5.0,0,1
B0042G8YCY,2,2.5,4,2
B0042I2BWG,2,5.0,0,2
B0042KYAFA,1,3.0,0,1
B0042L6OEE,1,4.0,0,1
B0042L9NGA,1,4.0,0,1
B0042PZC70,1,5.0,0,1
B0042QE65I,1,5.0,2,1
B0042RU2SW,4,4.75,0,4
B0042RU2TQ,1,1.0,0,1
B0042RU2UA,2,5.0,1,2
B0042STT30,2,4.5,0,2
B0042STT7G,2,4.0,0,2
B0042STTB2,6,5.0,2,6
B0042STU34,6,4.0,1,6
B0042SXOX6,5,4.6,0,5
B0042SXP6C,2,5.0,0,2
B0042SXP94,3,4.666666666666667,1,3
B0042SZXDA,2,5.0,0,2
B0042T0PBE,12,4.75,0,12
B0042TO3NK,27,4.62962962962963,9,27
B00430LOAS,1,5.0,0,1
B004323N5A,1,2.0,1,1
B004323NEQ,1,5.0,0,1
B00433OQO6,2,4.5,1,2
B00434BZNK,1,5.0,0,1
B00435RJDY,1,5.0,0,1
B00438R166,1,3.0,1,1
B00438SBOC,1,5.0,2,1
B004399AF0,2,4.5,0,2
B00439GC4M,1,5.0,0,1
B0043C5XYY,1,5.0,0,1
B0043D28B4,12,4.5,0,12
B0043D28BO,2,5.0,0,2
B0043D2A9O,2,4.5,0,2
B0043G1MH2,1,1.0,0,1
B0043IS18I,1,3.0,0,1
B0043SE83A,1,5.0,0,1
B0043VT9DG,1,5.0,0,1
B0043VYBP2,1,5.0,0,1
B0043XCYL8,1,1.0,0,1
B0043XHUYO,1,2.0,0,1
B0043YVTPY,1,4.0,2,1
B00440CZPU,2,4.5,0,2
B00440CZTQ,1,5.0,0,1
B00440CZYQ,1,2.0,1,1
B00440D00E,1,3.0,0,1
B00440D01I,1,3.0,0,1
B00440D04A,1,5.0,0,1
B004499S0Q,1,4.0,0,1
B0044MURW6,1,5.0,0,1
B0044V7P2C,1,4.0,0,1
B004512SXM,1,4.0,0,1
B00451ACTO,2,4.0,0,2
B00451ACV2,1,5.0,0,1
B00451B0X6,1,5.0,0,1
B0045I6IA4,386,4.598445595854923,70,386
B0045I6IAO,123,4.463414634146342,163,123
B0045I6IAY,212,4.481132075471698,245,212
B0045JKUU2,1,4.0,0,1
B0045OW4LA,1,1.0,2,1
B0045VA3SO,3,2.6666666666666665,0,3
B0045Y142A,1,5.0,0,1
B0045Y142K,1,5.0,2,1
B0045Y1448,2,5.0,0,2
B004611QLQ,1,5.0,0,1
B00465QRUM,1,5.0,0,1
B00466H20K,1,4.0,0,1
B004672QYG,3,4.666666666666667,17,3
B0046CAMC4,1,5.0,0,1
B0046N26YU,2,4.0,60,2
B0046RDGCM,1,4.0,0,1
B00473YTZS,2,4.0,16,2
B00474BM66,3,4.666666666666667,0,3
B00474CUTO,1,5.0,0,1
B00475Q3YG,1,5.0,0,1
B004769M70,2,5.0,0,2
B00477ND0Q,2,4.0,3,2
B00478UG46,1,3.0,0,1
B0047EASLG,1,5.0,0,1
B0047EFNHU,1,4.0,0,1
B0047GNVR2,3,4.333333333333333,1,3
B0047OT042,1,5.0,0,1
B0047PAHUW,183,4.601092896174864,61,183
B0047RARG4,2,3.5,2,2
B00483GAJU,5,4.4,0,5
B004854WM0,2,5.0,8,2
B00488TF38,2,3.5,0,2
B0048H80HQ,1,4.0,0,1
B0048H9LCY,1,5.0,0,1
B0048JJX9S,1,4.0,17,1
B0048SOBGO,2,4.5,0,2
B00494CKIS,1,5.0,0,1
B00499CGV4,1,5.0,0,1
B00499CGXM,1,4.0,0,1
B00499CGXW,1,4.0,0,1
B00499DRZI,2,5.0,0,2
B0049B3TD6,1,1.0,2,1
B0049D87RW,1,1.0,1,1
B0049O12K0,1,4.0,0,1
B0049OO3F6,5,5.0,5,5
B0049RWFRG,1,2.0,0,1
B0049U1VQ4,2,3.0,0,2
B0049U5UAM,1,3.0,0,1
B0049U5UFC,1,5.0,0,1
B0049YS46K,1,5.0,7,1
B004A15YSS,1,5.0,2,1
B004A2ZCA2,1,5.0,0,1
B004A4PG06,1,1.0,1,1
B004A5I6QQ,1,5.0,0,1
B004A614GO,1,5.0,0,1
B004A7NCK4,1,5.0,0,1
B004A910UG,2,4.5,8,2
B004A910UQ,1,4.0,0,1
B004A9ZF3Y,3,4.333333333333333,1,3
B004AGH5FS,1,5.0,0,1
B004AHKUHM,1,1.0,0,1
B004AHKUHW,5,4.0,3,5
B004AHMCKA,6,4.0,0,6
B004AHMCLE,1,3.0,0,1
B004AHMCLY,2,4.5,0,2
B004AHMCNM,1,3.0,3,1
B004ARMC14,1,3.0,2,1
B004AVV0YK,1,5.0,0,1
B004AWPY5K,1,5.0,0,1
B004AYS3I8,1,4.0,0,1
B004B762AK,7,2.857142857142857,1,7
B004B9YMHS,5,3.4,1,5
B004BA28NM,1,2.0,41,1
B004BDNJO6,1,5.0,0,1
B004BF774M,2,4.0,1,2
B004BI7R4O,1,2.0,0,1
B004BJ0SNA,1,5.0,0,1
B004BJ0T20,1,4.0,0,1
B004BJ1QX6,1,5.0,0,1
B004BNH7Y4,1,5.0,0,1
B004BOT4XK,1,5.0,0,1
B004BRHTT8,1,3.0,1,1
B004BSF5B6,1,5.0,0,1
B004BSFC46,1,5.0,0,1
B004BSFC50,1,4.0,0,1
B004BSFNGI,1,5.0,0,1
B004BSFNS6,1,5.0,0,1
B004BSFOYO,1,5.0,0,1
B004BV1ZZI,3,4.333333333333333,0,3
B004BVJM5S,2,4.5,0,2
B004BYY72S,1,5.0,0,1
B004C03UJM,1,4.0,4,1
B004C053AG,1,5.0,0,1
B004C053AQ,3,5.0,0,3
B004C053B0,1,5.0,1,1
B004C053CE,1,5.0,0,1
B004C43JJ4,2,5.0,21,2
B004C498QC,1,5.0,0,1
B004C6C4HA,1,1.0,2,1
B004C6F5TY,5,4.6,3,5
B004C7PNCC,1,5.0,0,1
B004CFC7TQ,1,5.0,1,1
B004CJ0P1O,1,4.0,8,1
B004CJ9D6W,1,5.0,0,1
B004CL9YHS,3,4.666666666666667,0,3
B004CL9YZU,1,5.0,0,1
B004CLBX0Y,1,5.0,0,1
B004CLBX2M,1,5.0,0,1
B004CLYYIM,1,5.0,1,1
B004CLYYL4,1,5.0,0,1
B004CLYZ0O,3,5.0,0,3
B004CLYZAE,1,5.0,0,1
B004CPO7XU,1,5.0,0,1
B004DB3ISS,1,5.0,1,1
B004DC9T94,1,5.0,1,1
B004DC9TAI,1,5.0,0,1
B004DC9TCQ,1,5.0,4,1
B004DC9TD0,2,4.5,3,2
B004DC9TDA,1,5.0,0,1
B004DC9TFI,1,5.0,0,1
B004DFI0EQ,1,5.0,4,1
B004DFO57M,5,4.2,3,5
B004DH28LA,1,4.0,1,1
B004DIOY8Y,1,5.0,2,1
B004DMC37Y,1,5.0,1,1
B004DTS2EU,1,5.0,0,1
B004E2H3PA,2,3.0,72,2
B004E89AGY,1,5.0,0,1
B004E8E05A,1,3.0,0,1
B004E9SW7G,2,3.5,0,2
B004E9SWQ2,2,5.0,1,2
B004EBUX80,2,5.0,0,2
B004EBUX8K,1,5.0,18,1
B004EBUX9E,1,1.0,11,1
B004ECJWK4,1,5.0,0,1
B004EI3XEY,1,2.0,0,1
B004EI75IO,1,4.0,1,1
B004EL4QL0,1,3.0,0,1
B004EL8BDY,1,5.0,0,1
B004EPYQK2,1,3.0,3,1
B004ETTYPU,1,1.0,0,1
B004EUVCBS,1,5.0,0,1
B004EW0TF6,1,5.0,7,1
B004EW99UM,1,5.0,0,1
B004EWG4ZA,2,4.5,4,2
B004EWGDB0,1,5.0,0,1
B004EZNJ82,1,5.0,0,1
B004EZNO96,1,4.0,1,1
B004EZPG8I,1,5.0,0,1
B004F25NMO,6,4.333333333333333,3,6
B004F84PZ4,1,5.0,0,1
B004FFLWW6,1,4.0,0,1
B004FH2YCG,1,4.0,1,1
B004FI2P88,1,5.0,0,1
B004FI7USI,1,4.0,1,1
B004FJEYOU,1,5.0,0,1
B004FL7QMU,1,1.0,2,1
B004FN0Z2G,2,4.0,0,2
B004FN0Z44,1,4.0,0,1
B004FN0Z4O,1,5.0,0,1
B004FN0ZAS,1,5.0,0,1
B004FN11BK,1,4.0,0,1
B004FN11KQ,1,5.0,0,1
B004FN11M4,1,5.0,0,1
B004FOPBGU,1,5.0,0,1
B004FOWDKC,1,5.0,0,1
B004FPSZWQ,1,5.0,0,1
B004FPYFWA,2,5.0,0,2
B004FPYFX4,1,5.0,0,1
B004FPYFZM,1,3.0,0,1
B004FQ086G,2,4.5,0,2
B004FQ087U,2,3.5,0,2
B004FT5LWE,1,5.0,0,1
B004FTQ8N0,2,5.0,0,2
B004FTQ9GQ,1,1.0,0,1
B004FUPWN6,1,5.0,0,1
B004FURIOM,1,1.0,1,1
B004FV67G6,1,5.0,0,1
B004FV68TM,1,2.0,0,1
B004FV6BF8,1,5.0,1,1
B004G8QJ8Y,1,5.0,0,1
B004G8QNAI,1,5.0,0,1
B004G8QSYO,7,4.857142857142857,0,7
B004GCJMIO,1,5.0,0,1
B004GCJMJ8,1,5.0,0,1
B004GCJML6,1,1.0,0,1
B004GCJMLG,1,4.0,1,1
B004GCJMTS,1,5.0,1,1
B004GCJMUW,1,4.0,8,1
B004GEC8LU,4,5.0,3,4
B004GGQPRQ,1,5.0,1,1
B004GIEWOW,2,2.0,4,2
B004GJXFYE,1,5.0,0,1
B004GJXM4C,1,4.0,0,1
B004GJXM88,2,4.5,0,2
B004GJXMAQ,1,5.0,0,1
B004GJYU48,1,5.0,0,1
B004GVFRM0,1,3.0,0,1
B004GXA6J2,3,3.3333333333333335,0,3
B004GXA6L0,1,4.0,0,1
B004GY8A58,62,4.096774193548387,82,62
B004GYBO06,1,4.0,0,1
B004GYDHVA,13,4.230769230769231,11,13
B004GYFH3G,1,5.0,0,1
B004H0YHKS,1,5.0,0,1
B004H2VV3C,1,5.0,1,1
B004H60BZW,1,4.0,0,1
B004HDBTM4,1,5.0,0,1
B004HEX62Y,1,5.0,9,1
B004HFQLIO,1,5.0,0,1
B004HFQOLI,7,4.857142857142857,93,7
B004HFQOLS,2,1.5,1,2
B004HFQOM2,1,5.0,0,1
B004HFQOMW,1,4.0,0,1
B004HFQON6,1,5.0,0,1
B004HFQONG,1,5.0,0,1
B004HIX2CE,1,5.0,0,1
B004HJQNHY,1,3.0,0,1
B004HKIC7C,1,4.0,1,1
B004HKIIGC,1,5.0,0,1
B004HKK5TU,1,5.0,2,1
B004HM63DA,1,5.0,0,1
B004HMQPJ2,1,1.0,0,1
B004HO5866,1,5.0,0,1
B004HO5870,1,5.0,1,1
B004HWHYG0,1,5.0,1,1
B004HWXCJS,2,4.5,0,2
B004HZGWAQ,1,5.0,1,1
B004HZIX9O,1,4.0,0,1
B004I04OAK,1,3.0,1,1
B004I055K8,1,5.0,0,1
B004I110D8,5,3.6,0,5
B004I14MGA,1,4.0,2,1
B004I16PGK,1,4.0,0,1
B004I1KWFK,1,5.0,0,1
B004I2GKF0,1,5.0,1,1
B004I2JU02,1,5.0,4,1
B004I2QA0U,1,5.0,0,1
B004I42GQK,2,5.0,0,2
B004I4DO16,3,5.0,0,3
B004I5BU70,1,5.0,0,1
B004I8M5VC,1,4.0,1,1
B004I991L8,2,4.5,0,2
B004ICKODE,2,5.0,0,2
B004IDG6XK,2,3.5,1,2
B004IEBOVS,1,5.0,1,1
B004IEBP1M,1,5.0,1,1
B004IJFZWC,1,5.0,0,1
B004IM8PDU,1,5.0,0,1
B004IOE24O,12,4.083333333333333,1,12
B004IOHN8Q,52,4.211538461538462,36,52
B004IPBH50,1,5.0,0,1
B004IPLFNO,1,2.0,4,1
B004IQ010Q,1,5.0,0,1
B004IU40IG,32,4.65625,8,32
B004IU7JDY,1,3.0,0,1
B004IVL35S,1,5.0,0,1
B004IW8WT2,1,5.0,0,1
B004IY3CBS,3,3.0,0,3
B004IY6AGW,113,4.592920353982301,20,113
B004IYAVGM,43,4.930232558139535,6,43
B004IYC0UC,8,4.25,0,8
B004IZWQYQ,2,4.0,0,2
B004J1QNFW,2,2.5,1,2
B004J34TAG,1,4.0,0,1
B004J35KE0,1,5.0,1,1
B004J35KG8,1,5.0,0,1
B004J4VT4E,1,5.0,1,1
B004J4VXWW,1,1.0,0,1
B004J4VXZ4,13,3.4615384615384617,3,13
B004J4VY0S,1,1.0,0,1
B004J6JIQI,1,5.0,0,1
B004JA1XB2,2,5.0,1,2
B004JAQ7OK,1,5.0,0,1
B004JAVAMY,1,1.0,0,1
B004JCW3RS,12,4.666666666666667,65,12
B004JG911U,1,5.0,0,1
B004JM8XGI,22,4.2272727272727275,10,22
B004JPKM9G,1,1.0,0,1
B004JPNRL6,1,5.0,0,1
B004JU0GSI,1,2.0,0,1
B004JU0GYW,1,5.0,0,1
B004JU0H00,1,5.0,0,1
B004JU0H2I,1,3.0,0,1
B004JU0H5U,1,5.0,15,1
B004JU0H6O,43,4.255813953488372,30,43
B004JU0H9Q,1,2.0,1,1
B004JWKPAK,1,4.0,0,1
B004K1CE36,1,5.0,0,1
B004K38FNM,2,5.0,0,2
B004K3Y838,1,5.0,0,1
B004K4Q9BG,2,2.0,0,2
B004K6LMUM,1,1.0,2,1
B004K6LMW0,3,2.3333333333333335,31,3
B004K6LNAQ,1,5.0,0,1
B004K6QM0M,2,4.5,1,2
B004KCT3A2,1,5.0,0,1
B004KFTMU0,1,5.0,2,1
B004KFUWAO,1,5.0,0,1
B004KIEZ1I,1,5.0,2,1
B004KMZHX4,23,4.521739130434782,10,23
B004KRVFEE,1,3.0,0,1
B004KS0QQ6,1,5.0,0,1
B004KSH47K,1,5.0,0,1
B004KSRNNU,1,4.0,0,1
B004KT82AM,1,4.0,0,1
B004KVBHU2,11,4.636363636363637,4,11
B004L2JJ6O,3,2.0,4,3
B004L2JJ78,1,4.0,1,1
B004L2JJAA,1,3.0,0,1
B004L2JJAK,6,4.333333333333333,0,6
B004L2JJBE,1,4.0,0,1
B004L2JJC8,2,3.0,0,2
B004L2JX06,1,3.0,1,1
B004LC6S5O,1,5.0,0,1
B004LE8T22,1,4.0,2,1
B004LE8T2C,1,1.0,0,1
B004LE8TAE,10,4.8,0,10
B004LE8THW,1,5.0,0,1
B004LE8TOA,1,5.0,37,1
B004LE8U3K,1,4.0,0,1
B004LE8UPS,1,5.0,3,1
B004LE8XPA,1,5.0,0,1
B004LE8ZLW,4,4.25,2,4
B004LE8ZM6,1,5.0,0,1
B004LH4QH6,2,5.0,2,2
B004LKRYLS,14,4.571428571428571,14,14
B004LKRYM2,48,4.125,24,48
B004LKS958,1,4.0,0,1
B004LL5R7A,1,4.0,0,1
B004LL81SM,1,5.0,0,1
B004LLH8WM,1,5.0,0,1
B004LT4XQS,1,5.0,0,1
B004LUAX5W,1,4.0,0,1
B004LWZZ76,2,4.5,0,2
B004LYARXQ,1,5.0,0,1
B004LYEOLW,1,5.0,0,1
B004M0RX3Q,1,5.0,0,1
B004M17XAI,1,5.0,1,1
B004MDL5U0,1,5.0,0,1
B004MEY4UC,2,2.5,0,2
B004MWJP62,2,5.0,0,2
B004MWJSW8,2,4.0,23,2
B004MWN7IY,1,5.0,0,1
B004N3C2YC,1,5.0,2,1
B004N3C2YM,1,4.0,0,1
B004N4MIDQ,1,1.0,7,1
B004NIQXCE,23,3.4782608695652173,5,23
B004NISGUG,26,4.615384615384615,2,26
B004NNUHB2,1,5.0,0,1
B004NNUM1C,1,5.0,0,1
B004NRGMFI,1,2.0,2,1
B004NRNSNC,1,5.0,0,1
B004NTC7UK,1,5.0,6,1
B004O37Y5S,1,5.0,5,1
B004O4DHF8,1,4.0,0,1
B004O6M4M8,1,4.0,1,1
B004O7F3HK,7,4.714285714285714,4,7
B004O9TTKA,3,5.0,0,3
B004OA44G8,2,3.0,1,2
B004OEKAW6,1,5.0,0,1
B004OFGPL0,10,4.2,11,10
B004OG8652,2,2.0,2,2
B004OR1DNI,1,5.0,0,1
B004OR1DT2,1,5.0,0,1
B004OR1DTC,4,4.5,1,4
B004OR1DUG,1,5.0,1,1
B004OR1DUQ,1,5.0,1,1
B004OR1DW4,1,5.0,0,1
B004OR1DXI,1,5.0,0,1
B004OR1DZG,1,5.0,0,1
B004OZ22NA,1,1.0,0,1
B004OZ23B6,1,5.0,0,1
B004P1IUQ6,1,5.0,0,1
B004P1IVXS,2,3.5,7,2
B004P1IW64,1,4.0,0,1
B004P1IW96,1,5.0,0,1
B004P1IWDW,1,4.0,0,1
B004P1IWMS,1,5.0,0,1
B004P2SZKG,1,5.0,0,1
B004P7XAII,1,4.0,3,1
B004PBVHZ2,1,5.0,0,1
B004PGDFAM,1,5.0,4,1
B004PSAX28,27,3.4814814814814814,17,27
B004PVUHG2,1,5.0,0,1
B004Q7QP7U,1,5.0,0,1
B004Q9SDJ6,1,5.0,1,1
B004QGXL82,1,5.0,0,1
B004QGXL8W,1,5.0,1,1
B004QGXMYU,1,5.0,0,1
B004QIXD7E,1,1.0,0,1
B004QZBEAA,2,5.0,0,2
B004QZBEBE,1,5.0,0,1
B004QZBEBO,1,1.0,1,1
B004QZBECS,1,2.0,0,1
B004QZBEE6,1,5.0,0,1
B004QZBEEG,1,5.0,0,1
B004QZBEFU,2,5.0,0,2
B004R2FNPO,1,5.0,0,1
B004R5EZAA,1,5.0,1,1
B004R8E6LK,1,5.0,0,1
B004R95JLK,2,5.0,0,2
B004R97LX4,1,4.0,1,1
B004RE09RY,1,5.0,0,1
B004REV5HW,1,5.0,0,1
B004RFI8OO,31,4.774193548387097,15,31
B004RG0PA8,1,3.0,0,1
B004RKN6UK,1,2.0,0,1
B004RL1IMC,1,5.0,0,1
B004RQUYDG,21,4.571428571428571,11,21
B004RRW95G,1,5.0,21,1
B004S2AM2C,1,4.0,0,1
B004S5W9TS,1,5.0,0,1
B004S67FHS,1,5.0,0,1
B004S8MGGQ,6,4.833333333333333,0,6
B004S8MGHU,3,4.666666666666667,1,3
B004SP3NNE,1,4.0,0,1
B004T29KK6,1,2.0,2,1
B004T819JA,1,5.0,0,1
B004T8NP06,1,4.0,0,1
B004T8NQVO,1,5.0,0,1
B004T8NR5O,1,5.0,0,1
B004TDC14W,1,5.0,2,1
B004TEKPH6,1,5.0,0,1
B004TEW538,2,4.0,4,2
B004TL94J4,1,5.0,0,1
B004TS6RCO,1,5.0,0,1
B004TTPYMC,1,5.0,0,1
B004TUTOLS,1,5.0,0,1
B004TYQS4U,1,5.0,2,1
B004U53A3A,1,5.0,0,1
B004U5FQJ6,1,5.0,0,1
B004U7DFAQ,1,5.0,0,1
B004U8X1MW,1,5.0,0,1
B004U8X3PM,1,5.0,6,1
B004UGM6TS,1,2.0,0,1
B004UJPC8M,1,5.0,0,1
B004UMAWAM,1,5.0,0,1
B004UMAWDY,1,5.0,0,1
B004UMAWFW,1,5.0,0,1
B004UMBOJ0,1,3.0,0,1
B004UMBONQ,2,5.0,4,2
B004UUHRL6,1,2.0,0,1
B004UYFPGQ,1,3.0,0,1
B004V23YKQ,1,5.0,0,1
B004V2AGIE,1,2.0,0,1
B004V2FKWG,1,4.0,0,1
B004V2LVZG,1,5.0,0,1
B004V3GEZC,1,5.0,0,1
B004V4VRYO,1,5.0,1,1
B004V5WBWK,1,5.0,0,1
B004V86IRQ,1,1.0,1,1
B004V8KEUI,1,4.0,0,1
B004V8VQC8,6,4.666666666666667,0,6
B004V8VQKK,5,5.0,0,5
B004VF1K18,1,2.0,0,1
B004VG6FBC,3,3.6666666666666665,3,3
B004VL2VRO,11,3.8181818181818183,5,11
B004VL2VRY,42,3.8095238095238093,13,42
B004VL2VS8,1,5.0,1,1
B004VO5DI0,1,5.0,0,1
B004VQF95U,1,2.0,1,1
B004W2XO5A,1,5.0,0,1
B004W3FVY6,2,2.0,7,2
B004WAXE3E,1,5.0,4,1
B004WF0I9C,1,5.0,3,1
B004WN9RZA,1,5.0,1,1
B004WOZMQ2,1,5.0,0,1
B004WPKWNO,1,5.0,0,1
B004X0WBHS,1,5.0,0,1
B004X0WFIS,1,5.0,0,1
B004X0WJCA,1,5.0,2,1
B004X8GJPA,1,5.0,1,1
B004X8GVA8,1,5.0,1,1
B004X8HIVO,1,1.0,3,1
B004X8LB6C,1,5.0,0,1
B004XCJWLY,1,5.0,0,1
B004XCXZUS,1,5.0,1,1
B004XFEYT6,1,5.0,1,1
B004XFEYVE,1,1.0,1,1
B004XI35AM,1,4.0,4,1
B004XI5DGG,1,3.0,1,1
B004XIQTSM,1,5.0,2,1
B004XQWYFQ,4,4.5,0,4
B004XS8X8Q,1,2.0,0,1
B004XV2910,1,1.0,1,1
B004XVVFGA,2,5.0,0,2
B004XVVLCS,1,5.0,0,1
B004Y10KLU,1,5.0,0,1
B004Y425TM,1,3.0,1,1
B004Y426XM,1,5.0,0,1
B004Y42A1K,1,5.0,0,1
B004Y4FH10,1,1.0,3,1
B004Y4ZECC,1,3.0,0,1
B004Y6MVSA,1,2.0,0,1
B004Y9AKB2,1,5.0,0,1
B004Y9AKZI,3,4.333333333333333,1,3
B004Y9ALJI,1,5.0,0,1
B004YIWRF0,7,4.428571428571429,3,7
B004YTND5M,3,5.0,0,3
B004YTYTQO,1,5.0,0,1
B004YU3734,1,5.0,0,1
B004YUDA8Q,17,4.705882352941177,2,17
B004YWKWJO,1,5.0,0,1
B004YZBIK8,2,4.0,3,2
B004YZQL0K,1,1.0,0,1
B004ZGBCH0,1,2.0,2,1
B004ZKZYFW,2,4.0,1,2
B004ZLYVNM,1,1.0,4,1
B00501MB8S,1,5.0,0,1
B00503I252,1,4.0,0,1
B00508MVAO,1,5.0,0,1
B0050GD2AE,1,5.0,0,1
B0050GD2AO,1,5.0,1,1
B0050GD2EK,1,4.0,0,1
B0050GD2EU,1,4.0,1,1
B0050JKUK6,1,5.0,0,1
B0050P2PC6,2,3.0,0,2
B005175KMU,1,5.0,0,1
B005194NBM,1,5.0,0,1
B0051BOEGE,1,2.0,1,1
B0051EZD4I,2,5.0,0,2
B0051HD3ZQ,1,4.0,0,1
B0051POJC4,1,5.0,0,1
B0051POJJW,1,5.0,4,1
B0051POK1E,3,4.0,1,3
B0051POK6Y,1,5.0,2,1
B0051SDX28,1,5.0,0,1
B0051SWTF0,1,4.0,0,1
B0051T8OXU,1,5.0,0,1
B0051WGJ3E,1,1.0,1,1
B0051Y1KVI,2,5.0,0,2
B0051Y1L1W,2,5.0,0,2
B00522W6SA,1,5.0,0,1
B00522X8J6,1,5.0,0,1
B00527JGRO,1,5.0,1,1
B00527JQ92,1,5.0,0,1
B0052BESPK,1,5.0,0,1
B0052ELFHG,1,5.0,3,1
B0052IERHM,2,5.0,0,2
B0052PM09M,1,3.0,1,1
B0052QOKXU,2,3.0,1,2
B0052QYLUM,25,4.32,5,25
B0052TT6GI,1,5.0,0,1
B0052TTS2K,3,3.6666666666666665,0,3
B0052XY7V8,1,4.0,0,1
B0053KKPZ2,34,4.294117647058823,16,34
B0053OSOL0,1,1.0,8,1
B0053OSQK4,1,4.0,0,1
